h,A,N,c,P,raw_water,raw_fertilizer,raw_temperature,raw_radiation,delayed_water,delayed_fertilizer,delayed_temperature,delayed_radiation,cumulative_water,cumulative_fertilizer,cumulative_temperature,cumulative_radiation,cumulative_divergence_water,cumulative_divergence_fertilizer,cumulative_divergence_temperature,cumulative_divergence_radiation,nuW,nuF,nuT,nuR,ah_hat,aA_hat,aN_hat,ac_hat,aP_hat,kh_hat,kA_hat,kN_hat,kc_hat,kP_hat
0.09680990034073614,0.025196923373362195,3.4180464248351234,248.5193148574141,0.0009436134383185512,0.0475,0.0,17.9,0.0,0.0033204155284499203,0.08923359957963428,23.894580699558915,597.5136268586363,8.644197185880076,57.95963420041541,12549.70350515184,305440.22075937747,0.5201914588015566,0.17433516087216683,0.06695056787446349,0.10320874891309265,0.20993126153383176,0.5927489269894036,0.8180070297495848,0.7337180078814085,0.007085747358289163,0.007440034726203621,0.011,0.01290793866024876,0.0038735851878487627,2.1257242074867486,0.361108166862759,15.49434075139505,704.5799824978166,0.14368377391785683
0.09746674271216975,0.02537186777558374,3.447440760805702,250.59963288847314,0.0009472515499723332,0.0475,0.0,17.5,0.0,0.0036455638245659894,0.08919714941976072,23.835331099712946,597.9345579315267,8.647517601408525,58.048867799995044,12573.5980858514,306037.7343862361,0.5176752401190462,0.17446894896819773,0.06674478180193179,0.10317129396460759,0.21152296740269208,0.5925110724116925,0.8185123157662165,0.7337993059012483,0.0070865196416428945,0.007440845623725039,0.011,0.012903239027314488,0.003874996029613686,2.1259558924928683,0.3616856338137521,15.499984118454744,706.1847560095745,0.14392746874696324
0.0981279019008227,0.025547975094983848,3.477018206739357,252.6895949730039,0.0009509049688675284,0.0475,0.0,17.2,0.0,0.003983493607151399,0.08916066816392842,23.772021099785853,598.7926429624589,8.651163165233092,58.138064949414805,12597.433416951113,306635.6689441676,0.5151911619880042,0.17460280015922233,0.06654018944970354,0.10312440826341551,0.2131062445534134,0.5922732011413545,0.8190150069515718,0.733901431651039,0.007087350193577843,0.0074417177032567354,0.011,0.012898381046673209,0.00387645548841156,2.126205058073353,0.36225943514463455,15.50582195364624,707.7646384356248,0.1441691808004583
0.09879340962942593,0.02572525360878666,3.5067788476567157,254.7890778219969,0.0009545738094107289,0.0475,0.0,17.1,0.0,0.004334317292049061,0.08912415422168922,23.706111429813664,598.7223236135626,8.655146658840243,58.22722561757873,12621.205438050898,307234.4615871301,0.5127407933357822,0.17473671415939726,0.06633699662618832,0.10306847643370468,0.2146797142785921,0.592035313784971,0.8195145926447593,0.7340235366932116,0.007088234820179971,0.007442646561188971,0.011,0.012893376402857426,0.0038779601585911213,2.1264704460539914,0.36282903653371495,15.511840634364484,709.3187561409609,0.14440870329249678
0.09946329747768233,0.025903711531495784,3.5367227457390973,256.8979553447896,0.000958258183757073,0.0475,0.0,17.7,0.0,0.004698122400853953,0.08908760599555911,23.64045545228716,599.6879863606224,8.659480976132292,58.31634977180042,12644.911549480712,307833.1839107437,0.5103257174501841,0.17487069070563865,0.06613540712564385,0.1030039995029145,0.21624195892084366,0.59179741090786,0.8200105652243501,0.734164539789147,0.007089168585908014,0.0074436270152034145,0.011,0.012888238787630114,0.0038795060228081013,2.126750575772404,0.3633938670468637,15.518024091232405,710.8462962170021,0.14464581865964313
0.10013759679647585,0.02608335699058199,3.5668499382875956,259.016099046722,0.0009619582011696341,0.0475,0.0,19.3,461.0,0.005074970328684975,0.08905102188110728,23.57927644438848,602.3306517027037,8.664179098533145,58.40543737779598,12668.552004932999,308432.8718971043,0.5079475313733844,0.17500472955754937,0.06593561223024129,0.10293130259557044,0.21779152259095927,0.591559493034288,0.8205024453705764,0.7343237168204887,0.00709014778562074,0.007444655174901777,0.011,0.012882978517528159,0.0038810900702792943,2.1270443356862216,0.3639534000912086,15.524360281117177,712.3463096629342,0.14488032045651456
0.10081633881761669,0.026264198054840242,3.5971604393480656,261.14337721124633,0.0009656739689206025,0.0475,0.0,21.3,902.0,0.0054648951845319435,0.0890144002670461,23.5240906124357,606.7915408651321,8.66925406886183,58.49448839967708,12692.131281377387,309035.202548807,0.5056078451052878,0.17513883049734597,0.06573777577310026,0.10285045171330899,0.21932691212448013,0.5913215606476785,0.8209898183889898,0.7345009046781941,0.0070911707050368466,0.00744572924028869,0.011,0.01287760046955831,0.003882710922597442,2.127351211511054,0.3645071852763279,15.53084369038977,713.8176343504983,0.14511202200824322
0.10149955484545925,0.026446242784794703,3.627654243019272,263.279653573228,0.0009694055938180441,0.0475,0.0,23.8,1237.0,0.005867902713372594,0.0889777395353214,23.480242194309042,612.0413070557238,8.674718964046363,58.58350279994413,12715.655371989824,309641.99408967217,0.5033082806183411,0.17527299332978524,0.06554203004761537,0.10276124786282563,0.22084659828532655,0.5910836141908238,0.8214723458165616,0.7346965243107497,0.0070922377271190615,0.007446849613475015,0.011,0.012872103805642526,0.0038843689232899406,2.1276713181357185,0.36505485362938594,15.537475693159761,715.2588833415791,0.14534075787539635
0.10218727646730713,0.026629499288150997,3.6583313273040763,265.42478587658087,0.0009731531838552212,0.0475,0.0,25.8,1499.0,0.006283969309029704,0.08894103806120408,23.445512762272525,618.7203857527231,8.680586866759736,58.67248053947945,12739.135614184133,310254.0353967279,0.5010504706864816,0.17540721788209007,0.06534845789424773,0.10266339094919882,0.22234901722413,0.5908456540660967,0.8219498082027222,0.7349112393764571,0.0070933503551391455,0.007448017872896103,0.011,0.01286648464687772,0.003886065337367296,2.1280051065417434,0.36559607819763335,15.544261349469185,716.668542851372,0.14556637327288446
0.10287953567186424,0.026813975750437015,3.689191656344642,267.5786250033664,0.0009769168491196168,0.0475,0.0,26.9,1703.0,0.0067130411264349895,0.08890429421338174,23.415685520401343,626.2082969407882,8.686870836068765,58.76142157754065,12762.581126946407,310872.75578248064,0.4988360575316094,0.17554150400387503,0.06515710360208678,0.10255639309604646,0.22383257219777813,0.5906076806356618,0.8224220820471531,0.7351461212345354,0.0070945116754280255,0.007449237259199428,0.011,0.012860734824676126,0.0038878027330183414,2.128353502628408,0.36613059379158175,15.551210932073365,718.0449258716707,0.14578872947112362
