number,value,datetime_start,datetime_complete,duration,params_daily_horizon,params_weight_fertilizer,params_weight_fertilizer_anomaly,params_weight_fruit_biomass,params_weight_height,params_weight_irrigation,params_weight_leaf_area,params_weight_water_anomaly,user_attrs_fruit_biomass,user_attrs_height,user_attrs_leaf_area,user_attrs_total_fertilizer,user_attrs_total_irrigation,state
79,598.0038682156619,2026-01-08 15:01:45.447539,2026-01-08 15:02:03.277226,0 days 00:00:17.829687,6,0.0017154760791924858,0.21005165089110578,2790.4939034460335,860.787393156461,4.469329155235715,896.8690484000401,0.004820719758873862,0.1805258849362701,2.52653255535848,0.5489318209975956,669.0004675067605,0.5095068268095515,COMPLETE
80,824.4906055380568,2026-01-08 15:02:03.278388,2026-01-08 15:02:20.287773,0 days 00:00:17.009385,5,0.004275818620810188,4.730221099281493,602.9470679818558,568.2463699673756,0.2784889037863696,714.7454106655225,0.00686943756411684,0.1766799920667296,2.0072905194157404,0.4574736782968124,200.46618036428245,3.630566714292984,COMPLETE
81,1018.7458149906665,2026-01-08 15:02:20.289080,2026-01-08 15:02:37.254711,0 days 00:00:16.965631,6,0.003135289879820561,1.4601520516714797,1183.0810576279177,511.3005210110544,6.0923492122057405,869.1514476736548,0.007630414016150477,0.21437183146784589,2.5624179674388072,0.5550994181267952,234.28360785994744,0.1948517864296065,COMPLETE
82,1040.3799273326006,2026-01-08 15:02:37.255915,2026-01-08 15:02:59.879241,0 days 00:00:22.623326,7,0.0023261106867185255,0.5303844560032825,1447.3863564929038,509.9806976999761,2.771962939468613,868.8258261345699,0.014713953889923364,0.22681035507253705,2.724180583588376,0.5881326513510862,309.3214543585915,0.39881011504538144,COMPLETE
83,1021.7946260117616,2026-01-08 15:02:59.880375,2026-01-08 15:03:21.355018,0 days 00:00:21.474643,7,0.002271895254233678,0.3166948987021243,1421.5674596458011,520.4260158741914,6.024116653693376,877.3351543876984,0.014828083850187078,0.22457445979005952,2.6851081521949447,0.5813724013427957,319.446735020087,0.19763818359703483,COMPLETE
84,1088.627324843549,2026-01-08 15:03:21.356240,2026-01-08 15:03:46.514770,0 days 00:00:25.158530,7,0.0024859194682906767,0.5481709075821922,1399.8520349590576,463.91743240094655,5.97488954301116,869.5063558628195,0.014338703118380917,0.23249204865844142,2.785850872679566,0.6084776122643709,283.2331348373558,0.19230703850175923,COMPLETE
85,1088.256407101164,2026-01-08 15:03:46.515999,2026-01-08 15:04:06.366506,0 days 00:00:19.850507,7,0.0023432470324049152,0.3322620202690564,1486.6751314786957,344.47626033931,7.74258065924052,915.6557389454529,0.015628959891382157,0.2328010508193815,2.7875895108781945,0.6091364537428017,286.51876368575853,0.15785928873348892,COMPLETE
86,1044.0805624568056,2026-01-08 15:04:06.367605,2026-01-08 15:04:26.953122,0 days 00:00:20.585517,7,0.002234084236062247,0.5713980717570922,1506.9758191069484,331.6653907626758,7.778521727061123,988.5802468211808,0.014475207365308856,0.22762073838489555,2.726793478763428,0.5896076835866868,310.59792384275113,0.16401092219408578,COMPLETE
87,994.9762407178689,2026-01-08 15:04:26.954285,2026-01-08 15:04:49.184286,0 days 00:00:22.230001,7,0.0020843489437265775,0.31697484674094883,1515.0265217385604,340.5752561137975,7.424724043656387,999.5648069574564,0.015353373686776705,0.22113079006823963,2.6612901232709585,0.5753448461961912,334.777054584175,0.1734799088893322,COMPLETE
88,916.1556187561268,2026-01-08 15:04:49.185670,2026-01-08 15:05:21.126427,0 days 00:00:31.940757,8,0.0058923825283722425,0.5526851481295283,361.34406887528803,433.4210471657703,4.667198650427981,962.8479037402112,0.013471214047755815,0.18816584634496364,2.17622675474225,0.4793261261930295,162.72095658775274,0.24739184078057486,COMPLETE
89,404.32120556933916,2026-01-08 15:05:21.127588,2026-01-08 15:05:39.137793,0 days 00:00:18.010205,7,0.0010790015852611922,0.24060826517366038,1385.6175823229491,470.9495172962177,5.7676217254324795,896.9083095230818,0.01022302172455329,0.16026230217127077,2.30541428735334,0.48639788601009315,803.7352471453719,0.30882144754721064,COMPLETE
90,941.751995946739,2026-01-08 15:05:39.138954,2026-01-08 15:06:10.543125,0 days 00:00:31.404171,8,0.002280818943138575,0.3300208439747298,1671.7189453576023,356.73059388116656,7.939068122096914,949.3609901876729,0.02049744713026597,0.21389707404503652,2.5931832264963153,0.5621840463233484,360.51700256662684,0.18176343232773615,COMPLETE
91,770.5000868847262,2026-01-08 15:06:10.544474,2026-01-08 15:06:33.970387,0 days 00:00:23.425913,7,0.001501591019635884,0.5835123968190489,821.9403404968833,314.9855507620886,3.8904768817408915,919.6311565458165,0.014394761163311596,0.19517944022035094,2.5068880887544527,0.5411247813735786,491.02479485257396,0.32105457904014906,COMPLETE
92,822.0597361202908,2026-01-08 15:06:33.971522,2026-01-08 15:06:54.352308,0 days 00:00:20.380786,7,0.0018568044966510765,1.1515957947896025,2328.4048927511662,403.2175604459936,3.986215966632497,876.4673358538964,0.025397491299778464,0.2012905116123251,2.590031959864955,0.561771734214693,462.91570926781503,0.44241825777485044,COMPLETE
93,755.2823143892776,2026-01-08 15:06:54.353566,2026-01-08 15:07:19.596298,0 days 00:00:25.242732,9,0.0028758092165401955,0.7946199274062966,2110.0510941791995,606.5059082969605,2.1671969616092177,978.8852226086013,0.0036080773738099156,0.1931660970164953,2.498688265791916,0.5351189382228559,496.5207342444013,0.9738737643475761,COMPLETE
94,800.8481148495905,2026-01-08 15:07:19.597448,2026-01-08 15:07:39.178687,0 days 00:00:19.581239,7,0.007793523961056341,0.47647002865489424,1357.8534999046403,554.3125613173673,5.492706997886143,320.9303146930727,0.009118602387175278,0.16528240727745916,1.7188733868986554,0.4034406826115687,131.9686070672062,0.26509404938919995,COMPLETE
95,748.9617995264459,2026-01-08 15:07:39.179850,2026-01-08 15:08:04.222674,0 days 00:00:25.042824,7,0.0926564507508039,0.18521109076063902,4879.812449434981,498.52148109680354,7.907485405041538,916.0806872759251,0.04353410899217793,0.1441178821004416,1.471286104001437,0.35129901464730645,29.253740191276968,0.7126405661481306,COMPLETE
96,300.0167441691598,2026-01-08 15:08:04.224003,2026-01-08 15:08:32.733391,0 days 00:00:28.509388,8,0.00259134538213294,0.26212734637612534,9968.964362338833,997.7133088823516,6.711118954981369,836.9609957391607,0.011264893304549337,0.16139344354511168,2.464976429105992,0.5297718445977915,1002.8081607992225,1.3174952415496657,COMPLETE
97,196.90643525704888,2026-01-08 15:08:32.734625,2026-01-08 15:08:53.050121,0 days 00:00:20.315496,7,0.0008550504729233099,0.3598109155799329,1821.9341483134094,311.1673423390315,2.7402603077651895,943.663831105289,0.005776845222931344,0.14626634758305995,2.229064906140431,0.4661868178176201,1027.0647522453828,0.8042455773031014,COMPLETE
98,679.674354372374,2026-01-08 15:08:53.051171,2026-01-08 15:09:10.032622,0 days 00:00:16.981451,6,0.001254494672863919,1.0922957028660414,918.7420821288351,468.8283160869039,3.0358558997035825,866.8736786966775,0.03206780530392024,0.18614837476728688,2.507311756021779,0.542040325027519,573.5543587467675,0.4090592066080767,COMPLETE
99,907.7552430635528,2026-01-08 15:09:10.033912,2026-01-08 15:09:35.912051,0 days 00:00:25.878139,8,0.005667943612072905,0.12140620047733205,349.84311363384836,383.5191132530814,4.859386562078382,910.2071461888219,0.017468029939648962,0.1861086704584224,2.1347197564939786,0.47250375043476445,156.78336854858028,0.2334250041811003,COMPLETE
