Time (hr),Plant Height (m),Leaf Area (m²),Number of Leaves (unitless),Spikelet Count (unitless),Fruit Biomass (kg)
18269,2.949034168556862,0.5472100649641158,19.49792363174626,781.0240266475353,0.15684043576939216
18270,2.9490381767116522,0.547210662905925,19.497964225455966,781.0229891618147,0.15685937864578023
18271,2.949042191314227,0.5472112618494106,19.498004889525536,781.0219498823504,0.1568783170594437
18272,2.9490462123559773,0.5472118617931838,19.4980456238522,781.0209088116478,0.15689725100976015
18273,2.9490502398283027,0.5472124627358574,19.49808642833331,781.0198659522093,0.1569161804961086
18274,2.949054273722612,0.5472130646760457,19.49812730286634,781.0188213065347,0.1569351055178693
18275,2.949058314030323,0.5472136676123642,19.498168247348882,781.017774877121,0.1569540260744239
18276,2.9490623607428623,0.5472142715434304,19.49820926167865,781.0167266664627,0.1569729421651554
18277,2.949066413851666,0.5472148764678629,19.498250345753476,781.0156766770511,0.15699185378944805
18278,2.9490704733481787,0.5472154823842821,19.498291499471314,781.0146249113752,0.1570107609466875
18279,2.949074539223854,0.5472160892913097,19.49833272273024,781.0135713719211,0.1570296636362607
18280,2.9490786114701546,0.547216697187569,19.498374015428443,781.012516061172,0.15704856185755595
18281,2.9490826638248206,0.5472173019785148,19.498415087076722,781.0114662076261,0.15706745506987305
18282,2.9490866963063462,0.5472179036671948,19.498455937902403,781.0104218060138,0.15708634327275534
18283,2.9490907089332086,0.5472185022566536,19.498496568132584,781.0093828510713,0.15710522646574768
18284,2.949094701723868,0.5472190977499328,19.49853697799414,781.00834933754,0.15712410464839638
18285,2.9490986746967676,0.5472196901500713,19.498577167713712,781.0073212601666,0.15714297782024927
18286,2.9491026278703334,0.5472202794601048,19.498617137517723,781.0062986137029,0.15716184598085567
18287,2.9491065612629748,0.5472208656830658,19.49865688763236,781.0052813929066,0.1571807091297663
18288,2.949110474893084,0.5472214488219843,19.498696418283593,781.00426959254,0.1571995672665335
18289,2.9491143687790364,0.547222028879887,19.498735729697156,781.0032632073712,0.157218420390711
18290,2.9491182429391904,0.5472226058597978,19.49877482209856,781.0022622321734,0.157237268501854
18291,2.949122107054724,0.5472231812712268,19.49881380261025,781.0012640017411,0.1572561117983055
18292,2.949125961135736,0.5472237551158307,19.498852671356666,781.000268513191,0.15727495027960156
18293,2.9491298051923134,0.5472243273952642,19.498891428462123,780.9992757636429,0.15729378394527954
18294,2.949133639234535,0.5472248981111804,19.498930074050804,780.9982857502193,0.15731261279487826
18295,2.9491374632724687,0.5472254672652307,19.498968608246756,780.9972984700461,0.15733143682793793
18296,2.949141277316174,0.547226034859065,19.499007031173896,780.9963139202517,0.15735025604400016
18297,2.9491450813756996,0.5472266008943313,19.49904534295601,780.9953320979679,0.15736907044260798
18298,2.949148875461085,0.547227165372676,19.49908354371675,780.994353000329,0.15738788002330578
18299,2.94915265958236,0.5472277282957438,19.499121633579644,780.9933766244728,0.1574066847856394
18300,2.949156433749545,0.5472282896651778,19.49915961266808,780.9924029675398,0.15742548472915607
18301,2.9491602176368277,0.5472288525483469,19.49919769865911,780.991426613359,0.1574442802579628
18302,2.949164011231306,0.547229416943166,19.499235891397394,780.9904475656839,0.15746307137144125
18303,2.9491678145200906,0.5472299828475523,19.499274190727775,780.989465828264,0.15748185806897438
