h,A,N,c,P,delayed_water,delayed_temperature,delayed_radiation,cumulative_water,cumulative_temperature,cumulative_radiation,cumulative_divergence_water,cumulative_divergence_temperature,cumulative_divergence_radiation,nuW,nuT,nuR,ah_hat,aA_hat,aN_hat,ac_hat,aP_hat,kh_hat,kA_hat,kN_hat,kc_hat,kP_hat
0.0037403037196042307,0.0008642084329972876,5.0846496963742,1299.5621001453906,0.000523215246362942,0.0026451058088660094,24.137000381821544,775.0525656345126,4.992375826119965,14671.822132677426,372876.7889277884,0.3448578655710398,0.3061888747983052,0.2787803943852325,0.35537788291954336,0.39909067814360194,0.43329296633310216,0.00258593581402545,0.002715232604726723,0.011,0.02,0.004158403344659229,0.775780744207635,0.1791206384644637,8.316806689318458,1271.3907799580156,0.08571091021253043
0.003749941607989215,0.0008665467810666471,5.10635937886347,1298.9921603774856,0.000525382152071497,0.0025276510683074718,24.073701052598068,774.9210851129301,4.994903477188273,14695.895833730023,373651.7100129013,0.3447801730144352,0.3058752988487169,0.2785052225844765,0.35546072322213496,0.39946629050551824,0.4336508040304483,0.002587458726180055,0.0027168316624890574,0.011,0.02,0.004162077342635269,0.7762376178540165,0.17921337776651605,8.324154685270539,1270.7411950976416,0.08574268579543406
0.003759609935538217,0.00086889281391099,5.128045225076173,1298.4205687510191,0.0005275599078022847,0.0024136016389669584,24.006685579623007,774.7806707064113,4.99731707882724,14719.902519309646,374426.4906836077,0.3447036406009841,0.30556233611609757,0.2782299864415888,0.35554234539299473,0.3998415208132055,0.43400902102547634,0.002588981114182778,0.002718430169891917,0.011,0.02,0.004165751156916085,0.7766943342548334,0.17930596153844044,8.331502313832168,1270.0911657594447,0.08577438220839907
0.003769308807235555,0.0008712465590850307,5.149706515527297,1297.847349944118,0.0005297485736065391,0.0023029784998906634,23.93612503383956,774.6242835471916,4.99962005732713,14743.838644343485,375201.11496715486,0.34462828288367825,0.3052499909614776,0.2779546891528166,0.35562273305806186,0.4002163620904893,0.4343676136048137,0.0025905029564763805,0.0027200281043001998,0.011,0.02,0.004169424734023219,0.7771508869429141,0.17939838683855372,8.338849468046437,1269.440684084628,0.08580599818231073
0.00377903832837203,0.0008736080442291903,5.171342537467996,1297.2725279720955,0.0005319482098650797,0.0021957929427473084,23.86200193828447,774.4444670195944,5.001815850269877,14767.70064628177,375975.55943417444,0.34455411356509835,0.30493826800322904,0.2776793339645674,0.35570187074946563,0.40059080703281896,0.4347265779764948,0.002592024230660286,0.0027216254421933003,0.011,0.02,0.004173098018381784,0.7776072691980858,0.17949065076752907,8.346196036763567,1268.7897437020479,0.08583753248018787
0.0037887986045421723,0.0008759772970689796,5.19295258494336,1296.6961262314478,0.0005341588772888543,0.0020920470692293836,23.784496352495598,774.233365346723,5.003907897339107,14791.485142634265,376749.7927995212,0.344481145507321,0.30462717209796564,0.27740392419961524,0.3557797438965022,0.4009648480288646,0.4350859102354495,0.002593544913469858,0.002723222159143351,0.011,0.02,0.00417677095226752,0.7780634740409573,0.17958275046645455,8.35354190453504,1268.1383397209192,0.08586898389636564
0.0037985897416413605,0.0008783543454143473,5.2145359588465485,1296.1181675428272,0.0005363806369194328,0.0019917342989420913,23.703599594230177,773.9827444572762,5.005899631638049,14815.188742228494,377523.77554397844,0.34440939074343685,0.30431670833813246,0.2771284632841928,0.3558563388148361,0.4013384771621529,0.4354456063276643,0.002595064980710008,0.0027248182297455086,0.011,0.02,0.004180443475643405,0.7785194942130024,0.17967468311218499,8.36088695128681,1267.486468743761,0.08590035125476574
0.00380841184586263,0.0008807392171589544,5.236091966968322,1295.5386741934358,0.0005386135501293898,0.001894839884453756,23.619500359211315,773.6840151147344,5.0077944715225025,14838.808242587706,378297.4595590932,0.34433886049054757,0.30400688203251214,0.27685295477587196,0.35593164269406413,0.4017116862333129,0.4358056620131367,0.002596584407230895,0.0027264136275924403,0.011,0.02,0.004184115526097748,0.7789753221692686,0.1797664459148629,8.368231052195496,1266.8341288567617,0.08593163340783891
0.003818265023693331,0.0008831319402794104,5.2576199240428085,1294.9576679783765,0.000540857678622628,0.0018013414303513294,23.532398097312072,773.3282582784975,5.0095958129528535,14862.340640685017,379070.78781737166,0.344269565164112,0.3036976986860903,0.27657740239213036,0.3560056435837791,0.40208446678323206,0.4361660728277485,0.0025981031669034377,0.00272800832524861,0.011,0.02,0.004187787038781719,0.7794309500710312,0.1798580361152794,8.375574077563439,1266.1813196185094,0.08596282923542645
0.0038281493819116255,0.0008855325428344711,5.279119151789483,1294.3751702409538,0.00054311308443464,0.0017112094133262701,23.444299838761985,772.9062526534556,5.0113070223661795,14885.78494052378,379843.6940700251,0.34420151439351304,0.30338916382440817,0.2763018100394968,0.35607833037826553,0.40245681030411407,0.4365268340441955,0.002599621232997521,0.0027296022946473974,0.011,0.02,0.00419145794732072,0.7798863698992563,0.1799494510043987,8.38291589464144,1265.5280418511127,0.08599393765078236
0.0038380650275843813,0.0008879410529645722,5.300588978959874,1293.7912019078483,0.0005453798299332376,0.0016244077005072304,23.357743436253404,773.4285367574063,5.012931430066687,14909.142683960034,380617.12260678253,0.34413471703872084,0.30308128277498114,0.27602617839339566,0.3561496927999625,0.40282870850360303,0.4368879451535986,0.0026011385876453363,0.0027311955170276035,0.011,0.02,0.004195128206706168,0.7803415762936009,0.18004068844581878,8.390256413412336,1264.8742930133292,0.08602495776963118
0.0038480120681014286,0.0008903574989001914,5.322028741582793,1293.205783427825,0.0005476579778317491,0.0015408940634543122,23.27363464401861,774.8378604230547,5.014472324130142,14932.416318604051,381391.9604672056,0.3440691812079307,0.3027740605919777,0.2757505051317508,0.3562197213818188,0.4032001533970842,0.43724940957655234,0.0026026552214555017,0.0027327879825282766,0.011,0.02,0.004198797792393085,0.7807965664366505,0.18013174685254052,8.397595584786169,1264.2200673870677,0.0860558889021528
0.003857990611208856,0.000892781908969981,5.343437783204314,1292.6189347155384,0.0005499475912020167,0.001460620685432987,23.1935298038887,776.9465397667717,5.0159329448155745,14955.60984840794,382168.9070069724,0.3440049142760574,0.30246750192645255,0.27547478560382754,0.35628840744866813,0.4035711374664025,0.4376112338013088,0.002604171132134055,0.002734379688740758,0.011,0.02,0.004202466696992018,0.7812513396402165,0.18022262510865855,8.404933393984034,1263.5653567434358,0.08608673052710239
0.003868000765037479,0.0008952143116077367,5.364815455100744,1292.0306751102587,0.0005522487334858622,0.0013835346597920427,23.117282426361186,779.6652980836104,5.017316479475366,14978.7271308343,382948.57230505603,0.3439419229039731,0.3021616110437332,0.27519901315893064,0.35635574309774387,0.40394165364111945,0.4379734269645705,0.0026056863236033905,0.0027359706397835602,0.011,0.02,0.00420613492816073,0.7817058970810171,0.1803133225185622,8.412269856321458,1262.9101507620837,0.08611748227485123
0.0038780426381283166,0.0008976547353586431,5.38616111647425,1291.441023344118,0.0005545614685056345,0.00130957847747718,23.04292679444091,782.9142298311928,5.018626057952844,15001.77005762874,383731.4865348872,0.3438802130583784,0.30185639199519954,0.27492317943884165,0.3564217211784512,0.40431169509237685,0.43833600047786164,0.0026072008048100208,0.002737560845050522,0.011,0.02,0.004209802505738448,0.7821602414430062,0.18040383873885502,8.419605011476897,1262.2544375975988,0.08614814390482757
0.0038881163394538184,0.0009001032088844938,5.407474134623618,1290.8499975227307,0.0005568858604733893,0.0012386905019182775,22.970148904773243,786.5955625500017,5.019864748454762,15024.740206533514,384518.08209743723,0.3438197900322034,0.30155184864744605,0.27464727472546996,0.35648633527150714,0.4046812551987562,0.4386989675793571,0.0026087145887561136,0.0027391503181939197,0.011,0.02,0.004213469459417175,0.7826143766268341,0.18049417372262336,8.42693891883435,1261.5982043332228,0.08617871528696541
0.00389822197843562,0.0009025597609680715,5.428753885094093,1290.2576151156065,0.0005592219739989574,0.0011708054297323001,22.898802036653805,790.610499718564,5.021035553884494,15047.639008570168,385308.6925971558,0.34376065846543713,0.3012479846968671,0.27437128828668444,0.35654957966755774,0.4050503275296526,0.4390623428858673,0.002610227691570377,0.002740739076148896,0.011,0.02,0.004217135826504254,0.7830683074711131,0.18058432766585225,8.434271653008508,1260.9414374119594,0.08620919638385455
0.0039083596649589335,0.0009050244205167136,5.449999751806412,1289.6638929556937,0.0005615698740969176,0.0011058547358837115,22.828718385229234,794.8372939381859,5.022141408620378,15070.467726955398,386103.529891094,0.3437028223662922,0.3009448036858067,0.27409520879305804,0.356611449345373,0.4054189058266465,0.43942614184910417,0.0026117401313863783,0.0027423271379556973,0.011,0.02,0.004220801649214147,0.7835220394159135,0.18067430094316253,8.441603298428292,1260.2841231572738,0.08623958722943864
0.003918529509382737,0.0009074972165648615,5.471211127159967,1289.068847249726,0.0005639296261921763,0.0010437671021388214,22.759907166593145,799.1477822839115,5.023185175722516,15093.227634121991,386902.6776733779,0.34364628513261397,0.30064230900358996,0.2738190247495346,0.356671939949717,0.405786984003171,0.4397903801895506,0.0026132519272174283,0.0027439145235782997,0.011,0.02,0.004224466971947179,0.7839755781652284,0.18076409404335222,8.448933943894358,1259.626248291615,0.08626988790766177
0.003928731622545683,0.0009099781782755697,5.492387412109163,1288.472493599111,0.0005663012961241023,0.0009844688278384662,22.69196759391649,803.4090935978074,5.024169644550355,15115.919601715908,387706.0867669757,0.3435910495734506,0.3003405039219162,0.27354272493609055,0.35673104776898495,0.4061545561022992,0.4401550733156363,0.0026147630977141727,0.0027455012525998816,0.011,0.02,0.00422813183827902,0.7844289293142519,0.18085370749845253,8.45626367655804,1258.967800507699,0.08630009852902858
0.003938966115767184,0.0009124673349408457,5.513528016209434,1287.8748470322407,0.0005686849501490115,0.0009278842221938034,22.624260854828606,807.4854858075215,5.025097528772549,15138.543862570737,388513.5722527832,0.3435371179307038,0.30003939164962207,0.27326629885115633,0.35678876971269285,0.4065216162306743,0.44052023573637855,0.0026162736598599706,0.002747087342852969,0.011,0.02,0.004231796287793994,0.7848820979579911,0.1809431418093579,8.463592575587986,1258.308769065738,0.08633021920607256
0.003949233100843336,0.0009149647159807339,5.534632357630566,1287.275922048538,0.0005710806549408619,0.0008739359774818814,22.556493381452512,811.2503013711657,5.025971464750031,15161.10035595219,389324.8225541544,0.3434844919007875,0.29973897535783645,0.2729897371185029,0.3568451032889006,0.40688815852821686,0.440885880519428,0.002617783627834909,0.002748672809226654,0.011,0.02,0.004235460353322193,0.7853350883504726,0.18103239738081414,8.470920706644385,1257.6491453055833,0.08636025003187321
0.0039595326900382566,0.0009174703509412861,5.555699863140196,1286.6757326722313,0.0005734884775903367,0.0008225455226803066,22.489139907767246,814.5448395299888,5.026794010272711,15183.589495859958,390139.36739368434,0.3434331726562246,0.29943925814088057,0.2727130319927501,0.35690004658164476,0.40725417721617,0.4412520186158701,0.002619293011785893,0.002750257662375188,0.011,0.02,0.004239124057943814,0.785787903535768,0.18112147445124216,8.478248115887629,1256.9889232005098,0.08639019105692006
0.003969864996070381,0.0009199842694913034,5.576729968054478,1286.0742925165343,0.0005759084856021356,0.0007736333572331913,22.420700651086324,815.8070350475459,5.027567643629944,15206.010196511044,390955.1744287319,0.34338316086711923,0.29914024314147186,0.27243618243515627,0.3569535982284488,0.4076196664444818,0.4416186521267059,0.0026208018041841232,0.0027518418943933295,0.011,0.02,0.004242787381846391,0.7862405412552369,0.18121037233600587,8.485574763692782,1256.3281058575706,0.08642004204381933
0.003980230132044222,0.0009225065014058179,5.597722115868036,1285.471614981291,0.0005783407468730604,0.0007271193647831694,22.35176055623126,816.8344072436652,5.028294762994728,15228.361957067276,391772.00883597555,0.34333445672244556,0.29884193350166716,0.27215918818332135,0.35700575739797735,0.40798462035165023,0.44198578212935685,0.002622309995453842,0.002753425495226534,0.011,0.02,0.004246450300225741,0.7866929986361526,0.18129909029007066,8.492900600451481,1255.6666979588204,0.08644980274619732
0.003990628211443409,0.0009250370765644593,5.618675758233789,1284.867713289925,0.000580785329691415,0.000682923106836331,22.28293500488484,817.7171144318858,5.028977686101564,15250.644892072161,392589.72595040745,0.3432870599510997,0.298544332312033,0.2718820494491417,0.3570565237678925,0.40834903312706466,0.4423534090742333,0.002623817574892392,0.002755008453637012,0.011,0.02,0.004250112785514334,0.7871452724677176,0.18138762755677618,8.500225571028668,1255.004705287862,0.08647947292405657
0.004001059348127275,0.0009275760249506863,5.639590354960446,1284.2626005158281,0.0005832423027376397,0.0006409640964482443,22.214671721732405,818.5001606846547,5.029618650198013,15272.859563793894,393408.2261110921,0.3432409698426664,0.29824744257536917,0.2716047667673684,0.3571058975029669,0.4087128990558361,0.44272153298326183,0.002625324531159868,0.0027565907577178613,0.011,0.02,0.004253774808567479,0.7875973593479604,0.18147598339280724,8.507549617134957,1254.3421344653907,0.08650905235142375
0.004011523656329347,0.0009301233766514776,5.660465374018286,1283.656289602735,0.000585711735085607,0.0006011620521297594,22.14723899271979,819.1742976140077,5.0302198122501425,15295.006802786615,394227.4004087061,0.34319618526785645,0.29795126718569453,0.2713273410214687,0.35715387923350217,0.4090762125451338,0.44309015341372165,0.0026268308522646396,0.0027581723948778714,0.011,0.02,0.004257436338625953,0.7880492556793919,0.18156415706530257,8.514872677251905,1253.6789929273884,0.08653854081498556
0.004022021250655737,0.0009326791618569981,5.6813002915416755,1283.0487933842335,0.000588193696203884,0.0005634371322710569,22.080713294299215,819.7302424844509,5.030783249382414,15317.087516080914,395047.1306511905,0.3431527046985757,0.2976558089232395,0.2710497734691945,0.3572004700340976,0.40943896813099706,0.4434592694222932,0.0026283365255075327,0.0027597533517829094,0.011,0.02,0.00426109734317804,0.7885009576522597,0.18165214784671224,8.52219468635608,1253.0152889235244,0.08656793811200392
0.004032552246083266,0.0009352434108602012,5.702094591827371,1282.4401246028526,0.0005906882559569008,0.0005277101504715495,22.015365550134707,820.1586995810605,5.0313109595328855,15339.102881631048,395867.2893507716,0.34311052622759014,0.29736107043365995,0.27077206576779284,0.35724567140280833,0.40980116050457466,0.4438288795294039,0.0026298415374682595,0.0027613336143416725,0.011,0.02,0.004264757787924125,0.7889524612404778,0.18173995501202905,8.52951557584825,1252.351031495848,0.0865972440490084
0.004043116757957485,0.000937816154056406,5.722847767329589,1281.8302959283203,0.000593195484606082,0.0004939027722420085,21.95127503000508,820.4503819630314,5.031804862305128,15361.054156661054,396687.7397327346,0.3430696475877577,0.2970670542231557,0.2704942199987933,0.35728948524072746,0.4101627845189279,0.44419898168396327,0.0026313458739510806,0.0027629131676486346,0.011,0.02,0.004268417636642022,0.789403762185324,0.1818275778338081,8.536835273284044,1251.6862304774556,0.08662645843978235
0.00405371490199044,0.0009403974219428094,5.743559318650908,1281.219319975428,0.0005957154528108819,0.0004619376936139493,21.888516034344843,820.5960335894929,5.032266799998742,15382.942672695399,397508.33576632413,0.3430300661707983,0.2967737626540722,0.27021623869230765,0.3573319138320249,0.41052383519526753,0.4445695732285725,0.0026328495199302976,0.002764491995926813,0.011,0.02,0.004272076851051686,0.7898548559790892,0.18191501557722262,8.544153702103372,1251.020896491724,0.08665558110337133
0.004064346794258153,0.000942987245117931,5.764228754528971,1280.6072093215178,0.0005982482316297201,0.00043173880225026327,21.827157707006887,820.5864518042813,5.032698538800992,15404.769830402405,398328.9222181284,0.34299177904558087,0.2964811979409906,0.2699381248507768,0.35737295982446654,0.4108843077286129,0.4449406508653017,0.002634352459495744,0.0027660700824705315,0.011,0.02,0.004275735390679689,0.7903057378487233,0.1820022674951674,8.551470781359377,1250.3550409520565,0.08668461186211796
0.0040750125511978385,0.000945585654280991,5.784855591819005,1279.9939765236118,0.0006007938925208143,0.00040323132170072383,21.767663093163964,820.4125101656791,5.033101770122693,15426.537493495569,399149.33472829405,0.34295478297590665,0.2961893621151048,0.26965988197210133,0.35741262621044034,0.4112441975326002,0.4453122106221213,0.002635854675883313,0.002767647409677479,0.011,0.02,0.004279393212930573,0.7907564027649938,0.18208933282811338,8.558786425861145,1249.688676021848,0.08671355054124319
0.004085712289605177,0.0009481926802313035,5.8054393554742125,1279.3796341343652,0.0006033525073430322,0.00037634193948682116,21.710915699568176,820.1090968945343,5.03347811206218,15448.248409195137,399969.44382518856,0.34291907443777453,0.29589825695530586,0.26938151393307186,0.35745091630850473,0.411603500325627,0.4456842480059555,0.0026373561519618506,0.002769223959559943,0.011,0.02,0.004283050274270034,0.7912068455885551,0.1821762108292307,8.566100548540067,1249.0218143591428,0.0867423969766024
0.004096446126633531,0.0009508083538681409,5.82597957853538,1278.7641947123961,0.0006059241483574338,0.0003509989197328698,21.657648509022355,819.6942004013681,5.033829110981912,15469.90605770416,400789.1380255899,0.34288464963611387,0.295607883932378,0.2691030249278641,0.35748783374547716,0.4119622122012322,0.44605675808282064,0.0026388568705418094,0.0027707997140689,0.011,0.02,0.004286706530975833,0.7916570611625428,0.1822629007797007,8.573413061951667,1248.3544689478695,0.08677115101927556
0.004107214179794406,0.0009534327061908995,5.846475802125651,1278.147670828904,0.0006085088882292611,0.0003271322010850446,21.608233469124798,819.1677383715801,5.034156243182998,15491.514291173286,401608.3057639615,0.34285150452097685,0.2953182441829269,0.2688244194643273,0.35752338243907483,0.41232032966205334,0.446429735480967,0.0026403568144538676,0.002772374655176561,0.011,0.02,0.00429036193932931,0.7921070443361602,0.182349401991363,8.58072387865862,1247.6866530394966,0.0867998125360732
0.004118016566958218,0.0009560657682993446,5.866927575445014,1277.530075072942,0.000611106800030051,0.00030467348067746863,21.56325549425124,819.9894719406213,5.034460916663675,15513.077546667537,402428.29523590213,0.34281963480318217,0.2950293384667124,0.26854569777634163,0.35755756658111726,0.41267784967448795,0.44680318053838436,0.002641855978781743,0.0027739487777208305,0.011,0.02,0.004294016485439972,0.7925567936345229,0.18243571448086915,8.588032970879944,1247.0183743586101,0.08682838162692189
0.0041288534064055785,0.0009587075714061533,5.887334456069268,1276.91141993628,0.0006137179572579772,0.00028355628491527553,21.522528376755933,821.5037804151037,5.03474447294859,15534.600075044293,403249.79901631724,0.34278903596940663,0.2947411671860044,0.2682668579286289,0.3575903906212952,0.4130347696467681,0.44717709650304255,0.0026433543652821636,0.0027755220835462718,0.011,0.02,0.00429767017167959,0.793006309584649,0.18252183865953428,8.59534034335918,1246.3496377462611,0.08685685852422938
0.004139724816856271,0.0009613581468440371,5.907696010113375,1276.291717755484,0.0006163424338503421,0.0002637160278492626,21.486040708958992,822.5348935439687,5.035008188976439,15556.08611575325,404072.3339098612,0.34275970329672195,0.294453730390794,0.2679878995151247,0.35762185925151335,0.41339108742444225,0.44755148457943544,0.0026448519726083642,0.0027770945712387823,0.011,0.02,0.0043013229928559925,0.7934555917825092,0.1826077747916266,8.602645985711984,1245.6804497630155,0.08688524341758433
0.004150630917458085,0.0009640175260630892,5.928011812148713,1275.670980750756,0.0006189803041816577,0.0002450900579159113,21.453768359653004,823.5405664580004,5.035253279034356,15577.539884112904,404895.87447631924,0.34273163186657796,0.29416702778495113,0.2677088222147445,0.3576519773908042,0.4137468012846393,0.447926345860743,0.002646348800106933,0.00277866624011228,0.011,0.02,0.004304974945467156,0.79390464003208,0.18269352320266108,8.609949890934312,1245.0108168764657,0.0869135365207347
0.004161571827791261,0.0009666857406319332,5.948281445213011,1275.0492210263492,0.0006216316430673494,0.00022761769381073003,21.425474208152714,825.2436585320364,5.035480896728166,15598.965358321057,405721.1181348513,0.34270481657823343,0.29388105874912396,0.2674296235448684,0.35768075017081646,0.4141019099094856,0.4483016843497099,0.0026478448537075486,0.002780237096392926,0.011,0.02,0.004308626042079473,0.7943534561122645,0.18277908460320644,8.617252084158945,1244.3407426777783,0.08694173817580386
0.004172547667897558,0.0009693628222448725,5.968504500969378,1274.426450513159,0.0006242965257764393,0.00021124025025262512,21.400893735933394,826.7669405671006,5.035692136978419,15620.36625205699,406547.8850754184,0.34267925216163947,0.29359582236547244,0.267150301605149,0.35770818292187145,0.41445641235708547,0.4486775032775826,0.0026493401386067567,0.002781807145537095,0.011,0.02,0.004312276293487714,0.7948020415820269,0.18286445968334777,8.624552586975426,1243.6702313165226,0.08696984872204899
0.0041835585582791525,0.0009720488027216934,5.988680579678537,1273.8026809838293,0.0006269750280333669,0.00019590105438285277,21.379534091580318,827.7727429720604,5.035888038032802,15641.745786148571,407375.65781839046,0.3426549331897805,0.2933113174599851,0.26687085611390454,0.35773428115958594,0.4148103080104543,0.4490538037046715,0.0026508346564063446,0.002783376389226662,0.011,0.02,0.004315925701723801,0.7952503969219034,0.18294964895339016,8.631851403447602,1242.9992888246336,0.08699786844420086
0.0041946046198855,0.000974743714004532,6.008809290094328,1273.1779240950593,0.0006296672260154199,0.00018154545352455794,21.36065938932455,828.4841202773854,5.036069583486326,15663.106445537895,408204.14193866786,0.3426318540904808,0.2930275426632213,0.26659128770135515,0.35775905057205304,0.41516359650322604,0.4494305854641555,0.0026523284068166136,0.0027849448271574447,0.011,0.02,0.00431957426420532,0.7956985220449841,0.18303465283672607,8.63914852841064,1242.32792229406,0.08702579760221543
0.004205685974107124,0.0009774475881564305,6.028890249399352,1272.552191411967,0.0006323731963526543,0.0001681208150084493,21.343874190151418,828.6508543595202,5.036237704301334,15684.450319728046,409032.79279302736,0.3426100091576841,0.29274449644358014,0.26631159866768184,0.3577824970075748,0.41551627767921373,0.44980784613398517,0.002653821385550982,0.002786512454828531,0.011,0.02,0.004323221968584288,0.7961464156652945,0.1831194715524572,8.646443937168575,1241.6561408424027,0.08705363639318794
0.004216802742760413,0.0009801604573576967,6.048923083082355,1271.925494452024,0.0006350930161245018,0.00015557651874725301,21.329746388318107,828.7072167656073,5.036393280820081,15705.780066116364,409861.500009793,0.342589392562217,0.2924621770650429,0.26603179163188034,0.35780462646293687,0.41586835164598207,0.45018558285221305,0.0026553135880146538,0.002788079267415387,0.011,0.02,0.004326868801749546,0.7965940764043962,0.18320410531795123,8.653737603499092,1240.9839538648241,0.0870813850165025
0.0042279550480877484,0.0009828823539060013,6.068907424908335,1271.2978446917732,0.0006378267628619506,0.00014386394321665638,21.315680663893133,827.8618579723038,5.036537144763298,15727.095746780256,410689.36186776526,0.3425699983620461,0.2921805827913136,0.26575187194701433,0.3578254450722144,0.41621981852101525,0.45056378905047667,0.0026568050023445676,0.002789645252461796,0.011,0.02,0.004330514732808681,0.7970415007033703,0.18328855396361893,8.66102946561736,1240.3113742693624,0.08710904354937982
0.004239143012728115,0.000985613310209274,6.088842916702504,1270.6692536406495,0.0006405745145388781,0.00013293644547390343,21.302293818345703,826.2609198311608,5.036670081208772,15748.398040598602,411515.6227875964,0.3425518205120413,0.29189971183807484,0.26547184722187445,0.35784495909609937,0.4165706784913722,0.45094245508554626,0.002658295610787515,0.0027912103913268907,0.011,0.02,0.0043341597164335225,0.7974886832362544,0.18337281700811933,8.668319432867046,1239.6384178030655,0.08713661197100644
0.004250366759693079,0.000988353358779907,6.108729208164874,1270.0397328992938,0.0006433363495652499,0.0001227493358174015,21.290439585196598,824.3550951073844,5.03679283054459,15769.688480183799,412339.9778827038,0.34253485287325597,0.29161956230763,0.26519172592343376,0.3578631749117358,0.4169209318956748,0.45132157011864976,0.002659785393574742,0.002792774663253479,0.011,0.02,0.0043378037023185665,0.7979356180724225,0.18345689387132577,8.675607404637132,1238.9651012201884,0.08716409023106779
0.004261626412358882,0.0009911025322328823,6.128565956783233,1269.409294178609,0.0006461123467861738,0.000113259847661984,21.28062549189466,822.23917700824,5.036906090392252,15790.969105675693,413162.21705971204,0.34251908922173924,0.29134013215118565,0.26491151707891714,0.3578800990030508,0.4172705792719043,0.4517011225142112,0.002661274329809705,0.0027943380463001906,0.011,0.02,0.0043414466373465225,0.7983822989429116,0.1835407839224169,8.682893274693045,1238.2914418527807,0.08719147826508308
0.004272922094462196,0.0009938608632847892,6.148352827767109,1268.7779493094986,0.0006489025854822771,0.00010442710317515864,21.272789593744424,819.909159171137,5.037010517495427,15812.241895269437,413982.1262188832,0.3425045232568922,0.29106141917546696,0.26463123028100677,0.35789573795156754,0.41761962134988934,0.4520810998294863,0.0026627623974336168,0.0027959005173052976,0.011,0.02,0.004345088465500232,0.798828719230085,0.18362448647710852,8.690176931000464,1237.6174576132619,0.08721877599334417
0.004284253930095637,0.0009966283847527865,6.16808949397852,1268.1457102524628,0.0006517071453699892,9.621207519002805e-05,21.267060723000597,817.3612940440076,5.037106729570618,15833.508955992438,414799.4875129272,0.34249114860938223,0.2907834210346164,0.264350875692167,0.3579100984276863,0.4179680590622014,0.4524614888053499,0.0026642495732324373,0.0027974620518940595,0.011,0.02,0.004348729127875937,0.7992748719697311,0.18370800079721988,8.697458255751874,1236.943166978236,0.08724598332061657
0.004295622043703232,0.0009994051295535485,6.187775635860659,1267.5125891066593,0.0006545261066017896,8.857754588085541e-05,21.263372612937268,814.592101206679,5.037195307116499,15854.772328605375,415614.07961413387,0.3424789588486306,0.2905061352371349,0.2640704640480777,0.3579231871824193,0.4183158935362192,0.4528422753582578,0.0026657358328061936,0.0027990226244465036,0.011,0.02,0.004352368562604323,0.7997207498418581,0.1837913260882065,8.704737125208645,1236.268588990378,0.08727310013519439
0.004307026560075671,0.0010021911307021589,6.207410941363546,1266.87859811882,0.0006573595497663616,8.148806265767602e-05,21.26185042916162,811.5983755855718,5.037276795179157,15876.034179034537,416425.67798971944,0.34246794748988696,0.29022955913812987,0.26379000666016744,0.35793501103956354,0.41866312610460016,0.45322344457340236,0.0026672211505798,0.00280058220810879,0.011,0.02,0.004356006704873118,0.80016634517394,0.18387446149902678,8.712013409746236,1235.5937432415483,0.08730012630871638
0.004318467604345511,0.0010049864213109924,6.22699510586782,1266.243749691634,0.0006602075558887166,7.490989170712478e-05,21.262424949781888,808.3771955576658,5.037351705070864,15897.29660398432,417234.0551852771,0.34245810800090554,0.289953689946467,0.2635095154172358,0.35794557688829814,0.41900975829706183,0.4536049806990849,0.0026687054997765903,0.00280214077476542,0.011,0.02,0.00435964348685838,0.8006116499329771,0.18395740611999395,8.719286973716759,1234.9186498737342,0.08732706169534148
0.004329945301982186,0.0010077910345885465,6.246527832105705,1265.6080563919766,0.0006630702064302274,6.881096957792446e-05,21.265019538123678,804.9259309354813,5.037420516040442,15918.561623522442,418038.98111621256,0.34244943380823806,0.2896785247323893,0.2632290027861579,0.3579548916761902,0.4193557918315264,0.4539868671423219,0.0026701888523929847,0.002803698295012634,0.011,0.02,0.004363278837658469,0.8010566557178953,0.18404015898073237,8.726557675316936,1234.2433295799003,0.08735390613096662
0.0043414597787868065,0.0010106050038382235,6.266008830079218,1264.971530958989,0.0006659475832885701,6.316085318140386e-05,21.270548325536407,801.2422508205453,5.037483676893624,15939.832171847978,418840.2233670331,0.342441918303158,0.2894040603600614,0.26294848181166325,0.3579629624025937,0.4197012286997411,0.4543690864657049,0.0026716711793761416,0.002805254738344949,0.011,0.02,0.0043669126837256,0.8015013538128425,0.18412271905936503,8.7338253674512,1233.5678035115307,0.08738065943606954
0.004353011160887647,0.0010134283624572767,6.2854378169812986,1264.334186310069,0.0006688397687979033,5.793066855010889e-05,21.28078351882678,797.6714613187539,5.037541607562174,15961.112955366805,419637.89482835185,0.34243555484723115,0.2891302933563343,0.2626679650838343,0.3579697961124266,0.4200460713336841,0.454751621792552,0.0026731524537321515,0.002806810076418759,0.011,0.02,0.0043705449564852075,0.8019457361196455,0.18420508545328573,8.741089912970416,1232.892091835592,0.08740732147058525
0.004364599574749114,0.0010162611439390487,6.304814517201841,1263.696035516717,0.000671746845734098,5.3093058671132156e-05,21.296416045817953,794.9018105240616,5.037594700620845,15982.409371412623,420432.7966388759,0.34243033677754603,0.28885721986280055,0.2623874627048087,0.35797539989031174,0.4203903226677355,0.4551344595856635,0.0026746326560985684,0.002808364288903497,0.011,0.02,0.004374175606013349,0.8023897968295706,0.18428725768569498,8.748351212026698,1232.2162111660882,0.08743389223245089
