Time (hr),Plant Height (m),Leaf Area (m²),Number of Leaves (unitless),Spikelet Count (unitless),Fruit Biomass (kg)
19137,2.7148511547886884,0.581343357473195,19.977422664152854,948.7269733681508,0.137428225450331
19138,2.7148182998741373,0.5813379887908685,19.977329886897707,948.7316587963418,0.1374545933566112
19139,2.714785433062416,0.581332612311344,19.977237051780847,948.736328716664,0.1374809571521189
19140,2.7147525543550466,0.5813272280314269,19.9771441587584,948.740983120844,0.137507316832566
19141,2.714719663753499,0.5813218359481331,19.97705120778583,948.745622001258,0.1375336723936824
19142,2.714686761263354,0.5813164360594318,19.976958198874787,948.7502453492756,0.1375600238313226
19143,2.714653846892244,0.581311028363871,19.97686513206497,948.7548531560618,0.1375863711414121
19144,2.714620920648824,0.5813056128603894,19.976772007410062,948.7594454129702,0.1376127143199213
19145,2.7145879825422536,0.5813001895482195,19.976678824970733,948.7640221117348,0.1376390533628514
19146,2.7145550325819454,0.5812947584268375,19.976585584811065,948.7685832445608,0.1376653882662279
19147,2.71452207077743,0.5812893194959363,19.97649228699683,948.7731288041622,0.137691719026097
19148,2.714489097138296,0.5812838727554099,19.976398931594616,948.7776587837776,0.1377180456385231
19149,2.7144561116741546,0.5812784182053435,19.97630551867136,948.7821731771714,0.1377443680995884
19150,2.7144231143946267,0.5812729558460071,19.976212048294133,948.7866719786296,0.1377706864053918
19151,2.714390105309332,0.5812674856778502,19.976118520530047,948.7911551829512,0.1377970005520485
19152,2.714357084430669,0.581262007701997,19.976024935484222,948.7956227843412,0.1378233105357613
19153,2.7143240517724414,0.5812565219199954,19.97593129328097,948.800074776944,0.1378496163527852
19154,2.714291007349162,0.5812510283336895,19.97583759405432,948.8045111551054,0.1378759179994089
19155,2.71425795117571,0.5812455269451537,19.97574383794334,948.8089319134982,0.1379022154719459
19156,2.714224883267159,0.5812400177566592,19.97565002508978,948.8133370471816,0.1379285087667299
19157,2.71419180363869,0.5812345007706541,19.97555615563687,948.8177265516244,0.1379547978801123
19158,2.7141587123055477,0.5812289759897528,19.97546222972875,948.822100422712,0.1379810828084606
19159,2.71412560928302,0.5812234434167285,19.97536824751016,948.826458656746,0.138007363548158
19160,2.714092494586428,0.5812179030545086,19.97527420912632,948.830801250439,0.1380336400956026
19161,2.7140593682311174,0.5812123549061696,19.975180114722814,948.8351282009074,0.1380599124472069
19162,2.7140262302358606,0.5812067989755445,19.975085964492084,948.8394395043208,0.1380861805994856
19163,2.7139930806211714,0.5812012352669169,19.97499175865035,948.8437351565572,0.1381124445490116
19164,2.713959919408463,0.5811956637848674,19.97489749742617,948.8480151535266,0.1381387042923945
19165,2.7139267466196286,0.5811900845341947,19.97480318105466,948.8522794913284,0.1381649598262694
19166,2.713893562276829,0.5811844975198753,19.974708809774626,948.856528166327,0.1381912111472911
19167,2.713860366402391,0.5811789027470414,19.97461438382712,948.8607611751826,0.1382174582521314
19168,2.7138271590187517,0.5811733002209686,19.97451990345473,948.8649785148652,0.1382437011374775
19169,2.7137939401484323,0.5811676899470685,19.97442536890125,948.8691801826568,0.138269939800031
19170,2.713760709814029,0.5811620719308837,19.97433078041144,948.8733661761484,0.1382961742365075
19171,2.713727468038204,0.5811564461780835,19.974236138231007,948.877536493234,0.1383224044436364
19172,2.713694214844515,0.5811508126946112,19.974141442617928,948.8816911317753,0.1383486304181814
19173,2.7136609502570077,0.5811451714866066,19.97404669383683,948.8858300897556,0.1383748521569308
19174,2.713627674300002,0.5811395225603664,19.97395189215612,948.889953365358,0.1384010696566911
19175,2.7135943869979924,0.581133865922323,19.97385703784659,948.8940609569952,0.1384272829142842
19176,2.7135610883755943,0.5811282015790324,19.97376213118069,948.8981528633244,0.1384534919265463
19177,2.7135277784575185,0.581122529537168,19.973667172432204,948.9022290832517,0.1384796966903268
19178,2.7134944572685598,0.581116849803515,19.97357216187605,948.9062896159272,0.1385058972024878
19179,2.713461124833588,0.5811111623849671,19.97347709978819,948.9103344607438,0.1385320934599039
19180,2.713427781177548,0.581105467288524,19.973381986445634,948.9143636173296,0.1385582854594616
19181,2.713394426325456,0.5810997645212884,19.973286822126365,948.9183770855424,0.1385844731980595
19182,2.713361060304687,0.5810940540908743,19.973191607140617,948.9223748645612,0.1386106566726668
19183,2.713327683143842,0.5810883360052014,19.97309634181539,948.9263569533264,0.1386368358802943
19184,2.7132942948721834,0.5810826102723917,19.97300102648674,948.9303233507555,0.1386630108179794
19185,2.7132608955193533,0.5810768769007171,19.97290566149592,948.9342740558508,0.138689181482779
19186,2.713227485115232,0.5810711358985712,19.97281024718744,948.9382090677468,0.1387153478717653
19187,2.7131940636898677,0.5810653872744553,19.972714783908085,948.9421283857342,0.1387415099820241
19188,2.713160631273441,0.5810596310369702,19.972619272006494,948.9460320092668,0.1387676678106538
19189,2.7131271878962497,0.5810538671948107,19.97252371183287,948.9499199379632,0.1387938213547645
19190,2.7130937335886984,0.5810480957567623,19.97242810373889,948.9537921716044,0.1388199706114782
19191,2.713060268381294,0.5810423167316987,19.972332448077637,948.95764871013,0.1388461155779277
19192,2.7130267923057456,0.5810365301300006,19.972236745218623,948.961489556724,0.1388722562513902
19193,2.712993305394418,0.5810307359628673,19.972140995540357,948.9653147163287,0.1388983926292228
19194,2.7129598076800625,0.5810249342419719,19.97204519942657,948.9691241949006,0.1389245247088301
19195,2.712926299195676,0.5810191249792886,19.97194935726441,948.972917999036,0.1389506524876481
19196,2.7128927799744367,0.5810133081870058,19.971853469443506,948.9766961357824,0.1389767759631366
19197,2.7128592500496724,0.5810074838774817,19.97175753635546,948.9804586125438,0.1390028951327745
19198,2.71282570945484,0.5810016520632227,19.97166155839369,948.9842054370304,0.1390290099940582
19199,2.7127921582235177,0.5809958127568714,19.97156553595327,948.9879366172328,0.1390551205445004
19200,2.7127585963894045,0.5809899659712003,19.971469469430904,948.9916521614084,0.1390812267816293
19201,2.7127250239863154,0.5809841117191089,19.97137335922488,948.9953520780716,0.1391073287029889
19202,2.7126914410484098,0.5809782500136617,19.9712772057382,948.9990363759003,0.1391334263061443
19203,2.71265784761008,0.5809723808680675,19.97118100937704,949.002705063774,0.1391595195886787
19204,2.7126242437058923,0.5809665042956674,19.971084770549965,949.0063581507952,0.139185608548192
19205,2.712590629370563,0.5809606203099298,19.97098848966756,949.0099956462968,0.1392116931823002
19206,2.71255700463894,0.5809547289244464,19.97089216714223,949.0136175598464,0.1392377734886346
19207,2.712523369545998,0.5809488301529308,19.97079580338811,949.0172239012464,0.139263849464842
19208,2.712489724126837,0.5809429240092168,19.970699398821026,949.0208146805328,0.1392899211085842
19209,2.71245606841668,0.5809370105072581,19.97060295385848,949.0243899079746,0.1393159884175384
19210,2.712422402450871,0.5809310896611274,19.970506468919638,949.0279495940732,0.1393420513893968
19211,2.7123887262648774,0.5809251614850158,19.970409944425324,949.0314937495592,0.1393681100218667
19212,2.712355039893961,0.580919225993174,19.970313380793588,949.0350223855212,0.139394164312662
19213,2.712321343373345,0.5809132831999407,19.970216778441884,949.03853551334,0.1394202142595074
19214,2.712287636738288,0.5809073331197565,19.970120137788197,949.042033144655,0.1394462598601405
19215,2.7122539200241302,0.5809013757671712,19.97002345925159,949.0455152913472,0.1394723011123129
19216,2.712220193266312,0.5808954111568466,19.969926743252504,949.0489819655302,0.1394983380137906
19217,2.712186456500384,0.5808894393035587,19.96982999021289,949.0524331795444,0.1395243705623542
19218,2.712152709762015,0.5808834602221976,19.969733200556284,949.0558689459538,0.1395503987557993
19219,2.712118953086992,0.5808774739277681,19.96963637470785,949.0592892775446,0.1395764225919363
19220,2.7120851865112234,0.5808714804353895,19.9695395130944,949.0626941873228,0.1396024420685906
19221,2.71205141007074,0.5808654797602958,19.969442616144416,949.066083688514,0.1396284571836027
19222,2.712017623800733,0.5808594719176627,19.96934568427489,949.0694577949412,0.139654467934803
19223,2.711983827736033,0.580853456922693,19.969248717897862,949.0728165208376,0.1396804743200244
19224,2.711950021911346,0.5808474347906591,19.96915171742364,949.0761598807502,0.1397064763371085
19225,2.711916206361371,0.5808414055369242,19.969054683262485,949.0794878894932,0.1397324739839085
19226,2.7118823811208648,0.5808353691769529,19.9689576158254,949.0828005621224,0.1397584672582907
19227,2.7118485462246684,0.5808293257263162,19.968860515524536,949.0860979139244,0.1397844561581356
19228,2.711814701707724,0.5808232752006944,19.96876338277345,949.0893799604092,0.1398104406813379
